,0
0,101
1,96
2,97
3,100
4,96
5,96
6,100
7,98
8,96
9,99
10,99
11,96
12,99
13,100
14,95
15,98
16,100
17,97
18,97
19,101
20,98
21,96
22,99
23,98
24,96
25,99
26,98
27,96
28,98
29,99
30,95
31,99
32,100
33,97
34,96
35,100
36,98
37,96
38,100
39,99
40,97
41,99
42,98
43,96
44,98
45,100
46,96
47,98
48,99
49,98
50,97
51,99
52,98
53,96
54,99
55,99
56,96
57,99
58,99
59,96
60,98
61,99
62,96
63,97
64,99
65,98
66,96
67,99
68,98
69,96
70,99
71,99
72,97
73,99
74,98
75,98
76,97
77,100
78,98
79,98
80,99
81,98
82,96
83,98
84,98
85,96
86,98
87,100
88,97
89,98
90,99
91,96
92,97
93,99
94,97
95,96
96,99
97,99
98,97
99,99
100,98
101,96
102,99
103,99
104,97
105,98
106,99
107,97
108,98
109,99
110,99
111,97
112,99
113,98
114,97
115,97
116,99
117,97
118,98
119,100
120,97
121,98
122,99
123,97
124,96
125,99
126,98
127,97
128,99
129,99
130,97
131,98
132,100
133,97
134,98
135,99
136,97
137,98
138,98
139,98
140,97
141,99
142,98
143,97
144,99
145,98
146,97
147,98
148,99
149,97
150,98
151,98
152,98
153,98
154,98
155,99
156,98
157,98
158,98
159,97
160,99
161,98
162,97
163,98
164,100
165,98
166,98
167,98
168,99
169,97
170,98
171,98
172,98
173,99
174,99
175,98
176,99
177,99
178,98
179,98
180,98
181,97
182,99
183,98
184,98
185,98
186,98
187,99
188,97
189,98
190,98
191,98
192,98
193,99
194,98
195,97
196,98
197,98
198,98
199,98
200,98
201,97
202,98
203,99
204,97
205,98
206,99
207,98
208,98
209,99
210,97
211,98
212,99
213,98
214,98
215,99
216,100
217,97
218,98
219,98
220,98
221,98
222,99
223,97
224,99
225,99
226,100
227,98
228,99
229,99
230,98
231,98
232,98
233,98
234,98
235,99
236,97
237,98
238,99
239,97
240,98
241,98
242,98
243,98
244,99
245,99
246,98
247,99
248,98
249,99
250,98
251,99
252,98
253,99
254,98
255,98
256,98
257,98
258,97
259,98
260,99
261,99
262,98
263,99
264,98
265,99
266,99
267,98
268,98
269,98
270,99
271,98
272,98
273,99
274,99
275,98
276,99
277,98
278,98
279,98
280,98
281,98
282,98
283,98
284,98
285,98
286,99
287,98
288,98
289,99
290,98
291,98
292,98
293,99
294,98
295,98
296,99
297,97
298,97
299,98
300,98
301,98
302,98
303,97
304,99
305,99
306,98
307,97
308,98
309,99
310,97
311,98
312,99
313,98
314,98
315,99
316,98
317,98
318,99
319,99
320,99
321,98
322,99
323,99
324,98
325,99
326,98
327,98
328,99
329,99
330,98
331,98
332,97
333,98
334,100
335,100
336,99
337,99
338,98
339,98
340,99
341,98
342,99
343,98
344,99
345,98
346,98
347,99
348,99
349,99
350,100
351,98
352,98
353,99
354,99
355,100
356,99
357,100
358,99
359,99
360,99
361,99
362,99
363,99
364,99
365,98
366,98
367,99
368,99
369,99
370,99
371,99
372,99
373,99
374,99
375,99
376,99
377,98
378,99
379,98
380,99
381,99
382,99
383,100
384,99
385,99
386,99
387,99
388,99
389,99
390,98
391,99
392,99
393,99
394,99
395,99
396,99
397,100
398,98
399,99
400,99
401,101
402,99
403,99
404,99
405,100
406,99
407,99
408,100
409,99
410,99
411,100
412,99
413,100
414,99
415,99
416,99
417,99
418,99
419,99
420,100
421,100
422,99
423,98
424,99
425,99
426,99
427,100
428,100
429,99
430,99
431,99
432,98
433,99
434,99
435,98
436,100
437,98
438,99
439,99
440,99
441,99
442,98
443,100
444,99
445,99
446,100
447,99
448,99
449,99
450,99
451,99
452,100
453,99
454,99
455,99
456,99
457,99
458,99
459,100
460,99
461,99
462,99
463,99
464,99
465,99
466,100
467,100
468,99
469,99
470,100
471,99
472,99
473,100
474,98
475,99
476,99
477,100
478,99
479,99
480,99
481,99
482,100
483,99
484,99
485,99
486,99
487,99
488,100
489,99
490,99
491,99
492,100
493,99
494,99
495,100
496,98
497,99
498,99
499,99
500,99
501,100
502,99
503,99
504,99
505,99
506,99
507,99
508,100
509,99
510,100
511,100
512,100
513,100
514,99
515,99
516,100
517,100
518,99
519,99
520,99
521,99
522,99
523,99
524,99
525,100
526,100
527,100
528,99
529,99
530,99
531,100
532,99
533,99
534,99
535,99
536,100
537,99
538,99
539,100
540,100
541,100
542,100
543,100
544,99
545,100
546,100
547,100
548,99
549,100
550,100
551,100
552,100
553,100
554,100
555,99
556,98
557,99
558,100
559,100
560,99
561,100
562,99
563,99
564,100
565,100
566,99
567,99
568,100
569,100
570,100
571,100
572,99
573,100
574,98
575,100
576,99
577,100
578,100
579,100
580,99
581,100
582,100
583,99
584,99
585,99
586,100
587,99
588,99
589,98
590,94
591,93
592,88
593,77
594,75
595,73
596,68
597,67
598,67
599,65
600,64
601,61
602,57
603,58
604,58
605,61
606,61
607,62
608,61
609,61
610,62
611,63
612,65
613,80
614,79
615,79
616,80
617,80
618,80
619,80
620,78
621,78
622,76
623,76
624,76
625,76
626,75
627,74
628,74
629,73
630,73
631,72
632,71
633,72
634,71
635,71
636,71
637,72
638,72
639,71
640,72
641,71
642,72
643,71
644,72
645,71
646,73
647,74
648,73
649,73
650,74
651,74
652,76
653,75
654,75
655,76
656,76
657,76
658,76
659,76
660,76
661,77
662,76
663,78
664,76
665,77
666,76
667,76
668,77
669,77
670,76
671,75
672,75
673,75
674,75
675,77
676,74
677,74
678,74
679,75
680,75
681,75
682,74
683,75
684,74
685,73
686,73
687,74
688,74
689,73
690,73
691,74
692,74
693,73
694,74
695,75
696,73
697,72
698,73
699,74
700,74
701,74
702,74
703,74
704,75
705,75
706,75
707,74
708,73
709,75
710,76
711,76
712,76
713,75
714,76
715,76
716,75
717,76
718,75
719,75
720,75
721,74
722,75
723,75
724,76
725,75
726,75
727,75
728,75
729,75
730,75
731,75
732,75
733,75
734,74
735,75
736,75
737,75
738,75
739,75
740,74
741,74
742,74
743,74
744,73
745,74
746,74
747,74
748,74
749,74
750,74
751,74
752,73
753,74
754,74
755,74
756,74
757,74
758,74
759,75
760,74
761,75
762,74
763,74
764,74
765,74
766,74
767,75
768,75
769,75
770,75
771,75
772,76
773,75
774,75
775,75
776,74
777,74
778,76
779,75
780,74
781,75
782,75
783,75
784,75
785,75
786,75
787,74
788,76
789,74
790,74
791,75
792,76
793,74
794,75
795,75
796,75
797,74
798,76
799,75
800,75
801,75
802,74
803,74
804,75
805,75
806,75
807,74
808,75
809,76
810,74
811,75
812,75
813,74
814,75
815,74
816,75
817,75
818,75
819,74
820,75
821,74
822,74
823,74
824,76
825,76
826,75
827,74
828,76
829,76
830,75
831,75
832,76
833,75
834,75
835,74
836,75
837,76
838,75
839,74
840,75
841,75
842,75
843,75
844,76
845,74
846,75
847,75
848,75
849,75
850,74
851,76
852,75
853,75
854,75
855,75
856,76
857,76
858,75
859,75
860,75
861,75
862,74
863,76
864,74
865,75
866,75
867,74
868,75
869,75
870,75
871,75
872,76
873,75
874,74
875,75
876,75
877,75
878,75
879,75
880,75
881,74
882,73
883,74
884,74
885,75
886,75
887,76
888,74
889,74
890,74
891,74
892,74
893,73
894,75
895,75
896,74
897,74
898,74
899,75
900,74
901,75
902,75
903,74
904,74
905,75
906,74
907,75
908,75
909,74
910,75
911,74
912,74
913,73
914,75
915,74
916,74
917,75
918,74
919,74
920,75
921,75
922,75
923,74
924,75
925,74
926,75
927,75
928,74
929,75
930,75
931,74
932,74
933,74
934,74
935,74
936,75
937,75
938,75
939,74
940,75
941,75
942,75
943,74
944,75
945,75
946,76
947,74
948,75
949,75
950,74
951,74
952,75
953,75
954,75
955,76
956,75
957,75
958,74
959,75
960,74
961,74
962,74
963,75
964,74
965,74
966,75
967,74
968,74
969,74
970,74
971,74
972,74
973,74
974,75
975,75
976,75
977,75
978,75
979,75
980,74
981,74
982,73
983,74
984,73
985,74
986,75
987,74
988,73
989,75
990,74
991,74
992,75
993,75
994,74
995,75
996,75
997,74
998,74
999,74
1000,73
1001,74
1002,73
1003,74
1004,75
1005,74
1006,75
1007,75
1008,76
1009,75
1010,74
1011,75
1012,74
1013,74
1014,74
1015,74
1016,73
1017,74
1018,75
1019,75
1020,75
1021,75
1022,75
1023,74
1024,75
1025,74
1026,74
1027,75
1028,75
1029,74
1030,74
1031,74
1032,74
1033,74
1034,75
1035,74
1036,74
1037,74
1038,75
1039,75
1040,75
1041,75
1042,75
1043,74
1044,73
1045,75
1046,74
1047,75
1048,74
1049,74
1050,75
1051,74
1052,74
1053,74
1054,74
1055,73
1056,74
1057,75
1058,75
1059,75
1060,74
1061,74
1062,74
1063,75
1064,74
1065,73
1066,75
1067,75
1068,75
1069,75
1070,74
1071,74
1072,74
1073,75
1074,75
1075,75
1076,75
1077,75
1078,74
1079,76
1080,75
1081,74
1082,74
1083,74
1084,74
1085,74
1086,75
1087,74
1088,74
1089,73
1090,74
1091,74
1092,74
1093,74
1094,74
1095,75
1096,75
1097,74
1098,75
1099,75
1100,74
1101,74
1102,75
1103,75
1104,76
1105,75
1106,75
1107,74
1108,75
1109,74
1110,75
1111,75
1112,74
1113,75
1114,75
1115,74
1116,75
1117,73
1118,73
1119,74
1120,75
1121,74
1122,75
