,0
0,755
1,755
2,755
3,755
4,755
5,756
6,755
7,756
8,756
9,755
10,755
11,756
12,755
13,754
14,754
15,755
16,755
17,755
18,755
19,755
20,756
21,754
22,754
23,754
24,755
25,755
26,755
27,755
28,754
29,756
30,754
31,755
32,754
33,753
34,753
35,754
36,754
37,755
38,754
39,754
40,754
41,755
42,755
43,754
44,754
45,754
46,755
47,753
48,754
49,754
50,754
51,754
52,756
53,754
54,755
55,754
56,754
57,755
58,755
59,755
60,754
61,754
62,753
63,754
64,755
65,755
66,755
67,755
68,755
69,755
70,754
71,755
72,755
73,754
74,756
75,755
76,755
77,755
78,754
79,754
80,754
81,754
82,754
83,754
84,754
85,755
86,755
87,754
88,754
89,754
90,755
91,754
92,754
93,754
94,755
95,755
96,755
97,755
98,755
99,754
100,755
101,754
102,755
103,755
104,756
105,755
106,754
107,755
108,754
109,755
110,754
111,755
112,755
113,754
114,754
115,754
116,754
117,754
118,754
119,755
120,755
121,755
122,755
123,754
124,754
125,754
126,755
127,754
128,754
129,754
130,754
131,756
132,756
133,755
134,754
135,754
136,755
137,755
138,756
139,754
140,755
141,755
142,754
143,755
144,754
145,755
146,756
147,755
148,755
149,755
150,756
151,756
152,755
153,756
154,755
155,755
156,755
157,754
158,755
159,754
160,754
161,755
162,755
163,755
164,754
165,754
166,756
167,755
168,754
169,755
170,755
171,754
172,754
173,754
174,754
175,755
176,755
177,754
178,755
179,755
180,754
181,755
182,755
183,754
184,755
185,755
186,755
187,754
188,754
189,754
190,754
191,755
192,754
193,754
194,754
195,754
196,754
197,754
198,754
199,754
200,755
201,754
202,754
203,754
204,754
205,754
206,754
207,754
208,755
209,755
210,754
211,754
212,755
213,754
214,754
215,754
216,753
217,753
218,753
219,753
220,753
221,753
222,754
223,754
224,755
225,754
226,754
227,755
228,755
229,754
230,753
231,754
232,754
233,754
234,754
235,753
236,753
237,754
238,754
239,754
240,754
241,753
242,754
243,754
244,753
245,754
246,753
247,754
248,754
249,753
250,754
251,754
252,754
253,754
254,754
255,755
256,754
257,753
258,755
259,754
260,754
261,753
262,753
263,753
264,752
265,753
266,753
267,753
268,753
269,754
270,754
271,754
272,753
273,753
274,754
275,754
276,754
277,753
278,753
279,755
280,753
281,752
282,752
283,751
284,751
285,750
286,750
287,750
288,752
289,751
290,753
291,753
292,753
293,753
294,752
295,753
296,750
297,751
298,751
299,750
300,749
301,749
302,749
303,752
304,754
305,757
306,758
307,758
308,758
309,757
310,755
311,752
312,749
313,746
314,745
315,744
316,744
317,747
318,750
319,752
320,754
321,754
322,754
323,752
324,748
325,745
326,740
327,734
328,726
329,716
330,702
331,690
332,676
333,656
334,632
335,610
336,590
337,576
338,566
339,560
340,556
341,555
342,553
343,552
344,547
345,540
346,529
347,512
348,492
349,469
350,446
351,425
352,407
353,391
354,379
355,370
356,359
357,353
358,348
359,344
360,339
361,329
362,316
363,301
364,285
365,269
366,255
367,246
368,240
369,239
370,242
371,248
372,255
373,260
374,264
375,263
376,259
377,250
378,238
379,223
380,207
381,192
382,180
383,170
384,163
385,158
386,156
387,156
388,156
389,131
390,132
391,132
392,134
393,134
394,136
395,136
396,138
397,139
398,140
399,141
400,142
401,142
402,143
403,144
404,145
405,144
406,144
407,144
408,143
409,144
410,142
411,142
412,141
413,142
414,140
415,140
416,140
417,140
418,138
419,138
420,136
421,137
422,136
423,136
424,137
425,138
426,137
427,137
428,138
429,138
430,137
431,138
432,139
433,138
434,140
435,139
436,140
437,140
438,141
439,139
440,140
441,140
442,140
443,141
444,140
445,141
446,139
447,139
448,140
449,139
450,139
451,138
452,138
453,139
454,138
455,139
456,139
457,138
458,137
459,138
460,138
461,138
462,138
463,137
464,137
465,138
466,138
467,138
468,138
469,138
470,138
471,138
472,139
473,138
474,138
475,139
476,139
477,139
478,139
479,138
480,139
481,139
482,139
483,139
484,139
485,138
486,138
487,138
488,138
489,138
490,139
491,138
492,138
493,138
494,138
495,138
496,138
497,138
498,138
499,138
500,138
501,138
502,138
503,137
504,136
505,138
506,138
507,137
508,138
509,138
510,138
511,138
512,138
513,138
514,138
515,138
516,138
517,138
518,138
519,138
520,138
521,137
522,138
523,137
524,138
525,138
526,138
527,138
528,138
529,137
530,138
531,137
532,138
533,139
534,138
535,138
536,137
537,138
538,138
539,138
540,137
541,137
542,138
543,138
544,137
545,138
546,139
547,138
548,137
549,137
550,138
551,137
552,138
553,137
554,138
555,138
556,138
557,137
558,137
559,138
560,137
561,138
562,138
563,138
564,137
565,137
566,136
567,137
568,137
569,138
570,138
571,138
572,138
573,138
574,137
575,137
576,138
577,137
578,137
579,138
580,138
581,136
582,137
583,137
584,138
585,138
586,137
587,138
588,137
589,138
590,137
591,138
592,138
593,137
594,138
595,138
596,137
597,138
598,138
599,137
600,138
601,138
602,138
603,138
604,137
605,137
606,137
607,139
608,137
609,139
610,138
611,138
612,137
613,138
614,138
615,138
616,137
617,138
618,139
619,138
620,138
621,137
622,137
623,138
624,138
625,138
626,137
627,138
628,137
629,137
630,137
631,137
632,139
633,137
634,138
635,138
636,138
637,138
638,138
639,138
640,137
641,138
642,138
643,137
644,138
645,137
646,138
647,138
648,137
649,137
650,138
651,138
652,138
653,139
654,138
655,137
656,138
657,139
658,137
659,138
660,138
661,138
662,138
663,138
664,138
665,138
666,139
667,139
668,139
669,137
670,138
671,139
672,138
673,138
674,139
675,139
676,138
677,138
678,138
679,139
680,138
681,139
682,139
683,139
684,138
685,139
686,139
687,139
688,138
689,138
690,139
691,138
692,137
693,138
694,139
695,139
696,138
697,139
698,138
699,139
700,140
701,139
702,139
703,139
704,139
705,139
706,139
707,139
708,139
709,139
710,138
711,139
712,139
713,138
714,138
715,139
716,139
717,139
718,140
719,139
720,140
721,139
722,139
723,139
724,139
725,139
726,139
727,139
728,139
729,140
730,139
731,138
732,140
733,139
734,139
735,139
736,139
737,139
738,138
739,139
740,138
741,139
742,140
743,139
744,139
745,140
746,139
747,139
748,140
749,139
750,139
751,139
752,139
753,139
754,140
755,139
756,139
757,139
758,139
759,139
760,139
761,140
762,140
763,139
764,139
765,139
766,140
767,139
768,139
769,140
770,139
771,139
772,139
773,139
774,140
775,139
776,139
777,139
778,138
779,139
780,139
781,138
782,139
783,139
784,139
785,139
786,139
787,139
788,139
789,139
790,139
791,138
792,139
793,139
794,139
795,139
796,139
797,139
798,139
799,139
800,139
801,138
802,139
803,139
804,139
805,139
806,139
807,139
808,139
809,139
810,138
811,139
812,139
813,139
814,138
815,138
816,138
817,138
818,139
819,139
820,139
821,139
822,139
823,139
824,139
825,139
826,138
827,138
828,139
829,138
830,137
831,138
832,139
833,138
834,138
835,139
836,138
837,139
838,138
839,139
840,138
841,139
842,139
843,138
844,139
845,138
846,138
847,138
848,139
849,138
850,139
851,139
852,138
853,139
854,139
855,139
856,139
857,139
858,139
859,139
860,138
861,139
862,139
863,139
864,139
865,139
866,138
867,139
868,138
869,139
870,138
871,138
872,139
873,139
874,139
875,139
876,137
877,138
878,139
879,138
880,139
881,139
882,139
883,138
884,139
885,139
886,139
887,138
888,139
889,139
890,139
891,138
892,138
893,139
894,139
895,139
896,139
897,140
898,139
899,139
900,138
901,138
902,138
903,138
904,139
905,138
906,138
907,139
908,139
909,138
910,139
911,139
912,139
913,139
914,138
915,139
916,139
917,139
918,139
919,139
920,139
921,138
922,138
923,139
924,139
925,139
926,140
927,138
928,139
929,138
930,139
931,139
932,139
933,139
934,138
935,139
936,139
937,139
938,138
939,139
940,138
941,139
942,138
943,139
944,138
945,139
946,138
947,139
948,139
949,140
950,139
951,139
952,139
953,139
954,138
955,139
956,138
957,138
958,139
959,138
960,139
961,139
962,138
963,139
964,139
965,139
966,140
967,139
968,139
969,139
970,139
971,140
972,139
973,139
974,139
975,139
976,140
977,139
978,138
979,139
980,139
981,138
982,139
983,139
984,140
985,139
986,139
987,139
988,139
989,139
990,139
991,138
992,139
993,139
994,139
995,139
996,139
997,140
998,140
999,139
1000,140
