,0
639,-500
640,-499
641,-496
642,-496
643,-498
644,-502
645,-502
646,-499
647,-498
648,-498
649,-500
650,-499
651,-498
652,-496
653,-498
654,-503
655,-501
656,-498
657,-497
658,-497
659,-499
660,-500
661,-499
662,-497
663,-499
664,-503
665,-501
666,-498
667,-496
668,-497
669,-500
670,-500
671,-499
672,-498
673,-499
674,-501
675,-500
676,-497
677,-495
678,-496
679,-501
680,-501
681,-499
682,-498
683,-498
684,-501
685,-500
686,-497
687,-495
688,-497
689,-502
690,-501
691,-500
692,-497
693,-498
694,-500
695,-499
696,-497
697,-497
698,-498
699,-501
700,-502
701,-499
702,-496
703,-498
704,-499
705,-499
706,-498
707,-497
708,-498
709,-501
710,-502
711,-499
712,-495
713,-496
714,-499
715,-501
716,-498
717,-498
718,-498
719,-501
720,-501
721,-498
722,-496
723,-496
724,-500
725,-502
726,-500
727,-498
728,-498
729,-500
730,-500
731,-498
732,-495
733,-497
734,-501
735,-501
736,-501
737,-499
738,-499
739,-499
740,-500
741,-498
742,-496
743,-498
744,-500
745,-503
746,-501
747,-497
748,-498
749,-498
750,-500
751,-498
752,-496
753,-498
754,-501
755,-503
756,-501
757,-497
758,-497
759,-498
760,-499
761,-499
762,-497
763,-498
764,-502
765,-501
766,-499
767,-496
768,-495
769,-498
770,-501
771,-501
772,-499
773,-498
774,-500
775,-501
776,-499
777,-496
778,-496
779,-499
780,-502
781,-500
782,-497
783,-497
784,-500
785,-498
786,-498
787,-495
788,-496
789,-499
790,-502
791,-501
792,-498
793,-497
794,-498
795,-499
796,-499
797,-496
798,-496
799,-500
800,-502
801,-501
802,-498
803,-496
804,-498
805,-500
806,-500
807,-497
808,-497
809,-501
810,-502
811,-500
812,-498
813,-496
814,-498
815,-500
816,-500
817,-498
818,-498
819,-499
820,-502
821,-499
822,-497
823,-495
824,-498
825,-500
826,-501
827,-499
828,-497
829,-499
830,-502
831,-499
832,-496
833,-496
834,-499
835,-502
836,-502
837,-499
838,-497
839,-499
840,-500
841,-499
842,-498
843,-496
844,-498
845,-502
846,-501
847,-498
848,-497
849,-498
850,-499
851,-499
852,-498
853,-497
854,-499
855,-502
856,-500
857,-498
858,-496
859,-496
860,-500
861,-500
862,-499
863,-497
864,-498
865,-501
866,-500
867,-497
868,-495
869,-497
870,-500
871,-501
872,-500
873,-498
874,-498
875,-501
876,-500
877,-498
878,-495
879,-498
880,-501
881,-501
882,-500
883,-498
884,-498
885,-500
886,-499
887,-497
888,-496
889,-498
890,-501
891,-502
892,-499
893,-497
894,-496
895,-500
896,-499
897,-498
898,-497
899,-498
900,-501
901,-502
902,-499
903,-497
904,-497
905,-499
906,-501
907,-499
908,-497
909,-498
910,-501
911,-501
912,-498
913,-496
914,-496
915,-499
916,-501
917,-500
918,-498
919,-499
920,-500
921,-501
922,-498
923,-496
924,-496
925,-501
926,-502
927,-501
928,-498
929,-497
930,-499
931,-500
932,-498
933,-496
934,-497
935,-500
936,-502
937,-501
938,-497
939,-497
940,-498
941,-500
942,-499
943,-498
944,-498
945,-499
946,-502
947,-500
948,-496
949,-496
950,-498
951,-501
952,-499
953,-497
954,-498
955,-500
956,-501
957,-500
958,-496
959,-496
960,-498
961,-501
962,-501
963,-497
964,-498
965,-498
966,-501
967,-500
968,-497
969,-497
970,-499
971,-501
972,-501
973,-498
974,-497
975,-498
976,-500
977,-499
978,-497
979,-496
980,-499
981,-501
982,-501
983,-498
984,-498
985,-498
986,-500
987,-500
988,-497
989,-497
990,-499
991,-502
992,-500
993,-499
994,-495
995,-497
996,-500
997,-499
998,-498
999,-497
1000,-500
