,0
0,-750
1,-750
2,-750
3,-749
4,-750
5,-750
6,750
7,-753
8,-750
9,-748
10,-748
11,-749
12,-751
13,-749
14,-751
15,-748
16,-749
17,-750
18,-749
19,-751
20,-750
21,-750
22,-749
23,-751
24,-747
25,-753
26,-747
27,-748
28,-753
29,-751
30,-749
31,-750
32,-749
33,-748
34,-749
35,-751
36,-750
37,-748
38,-748
39,-749
40,-751
41,-749
42,-748
43,-750
44,-750
45,-749
46,-749
47,-750
48,-749
49,-750
50,-750
51,-749
52,-750
53,-750
54,-750
55,-749
56,-750
57,-749
58,-750
59,-749
60,-749
61,-749
62,-749
63,-749
64,-749
65,-749
66,-749
67,-749
68,-749
69,-748
70,-749
71,-749
72,-749
73,-749
74,-749
75,-749
76,-749
77,-749
78,-749
79,-749
80,-749
81,-750
82,-749
83,-750
84,-749
85,-750
86,-749
87,-748
88,-749
89,-750
90,-750
91,-748
92,-749
93,-749
94,-748
95,-749
96,-749
97,-749
98,-748
99,-749
100,748
