,0
0,-769
1,-767
2,-767
3,-770
4,-771
5,-770
6,-767
7,-767
8,-769
9,-772
10,-769
11,-767
12,-767
13,-769
14,-771
15,-768
16,-766
17,-767
18,-770
19,-770
20,-769
21,-767
22,-767
23,-769
24,-770
25,-770
26,-767
27,-767
28,-769
29,-771
30,-769
31,-767
32,-767
33,-769
34,-771
35,-769
36,-766
37,-767
38,-768
39,-771
40,-769
41,-767
42,-766
43,-769
44,-770
45,-770
46,-767
47,-766
48,-768
49,-771
50,-769
51,-767
52,-767
53,-769
54,-770
55,-769
56,-766
57,-767
58,-769
59,-770
60,-770
61,-767
62,-766
63,-769
64,-771
65,-768
66,-765
67,-766
68,-768
69,-771
70,-769
71,-767
72,-767
73,-769
74,-771
75,-770
76,-767
77,-765
78,-768
79,-771
80,-769
81,-767
82,-766
83,-768
84,-770
85,-770
86,-767
87,-766
88,-769
89,-770
90,-770
91,-766
92,-766
93,-769
94,-770
95,-770
96,-767
97,-767
98,-768
99,-769
100,-770
