,0
0,-764
1,-768
2,-769
3,-767
4,-765
5,-764
6,-767
7,-768
8,-768
9,-765
10,-765
11,-767
12,-769
13,-768
14,-765
15,-764
16,-767
17,-769
18,-768
19,-765
20,-765
21,-767
22,-770
23,-769
24,-764
25,-764
26,-766
27,-769
28,-767
29,-766
30,-764
31,-767
32,-769
33,-768
34,-766
35,-765
36,-767
37,-769
38,-768
39,-765
40,-765
41,-767
42,-769
43,-767
44,-765
45,-765
46,-767
47,-769
48,-768
49,-766
50,-764
51,-766
52,-768
53,-768
54,-766
55,-765
56,-766
57,-768
58,-768
59,-766
60,-764
61,-767
62,-769
63,-769
64,-766
65,-764
66,-766
67,-768
68,-768
69,-765
70,-764
71,-766
72,-768
73,-769
74,-765
75,-764
76,-766
77,-769
78,-768
79,-767
80,-764
81,-766
82,-769
83,-768
84,-766
85,-765
86,-766
87,-770
88,-769
89,-766
90,-764
91,-766
92,-768
93,-768
94,-766
95,-764
96,-766
97,-769
98,-769
99,-766
100,-765
