,0
0,-625
1,-626
2,-628
3,-629
4,-628
5,-625
6,-625
7,-628
8,-630
9,-628
10,-625
11,-625
12,-628
13,-629
14,-628
15,-625
16,-626
17,-629
18,-630
19,-629
20,-625
21,-626
22,-629
23,-630
24,-628
25,-625
26,-626
27,-628
28,-629
29,-628
30,-625
31,-625
32,-628
33,-630
34,-628
35,-625
36,-624
37,-628
38,-630
39,-628
40,-625
41,-625
42,-628
43,-629
44,-628
45,-625
46,-625
47,-628
48,-629
49,-628
50,-627
51,-628
52,-629
53,-628
54,-625
55,-625
56,-628
57,-629
58,-628
59,-626
60,-625
61,-627
62,-630
63,-628
64,-625
65,-625
66,-628
67,-630
68,-628
69,-624
70,-626
71,-628
72,-629
73,-628
74,-625
75,-625
76,-628
77,-630
78,-627
79,-624
80,-625
81,-628
82,-629
83,-628
84,-625
85,-625
86,-628
87,-629
88,-629
89,-627
90,-626
91,-628
92,-629
93,-628
94,-625
95,-626
96,-628
97,-629
98,-628
99,-625
100,-625
