,0
0,137
1,136
2,136
3,137
4,136
5,136
6,137
7,136
8,136
9,136
10,135
11,135
12,136
13,136
14,135
15,136
16,136
17,136
18,136
19,136
20,136
21,136
22,136
23,136
24,136
25,136
26,135
27,135
28,137
29,135
30,136
31,136
32,136
33,136
34,136
35,135
36,135
37,135
38,136
39,136
40,136
41,135
42,136
43,135
44,136
45,136
46,135
47,136
48,136
49,136
50,135
51,136
52,135
53,136
54,136
55,136
56,136
57,136
58,136
59,135
60,136
61,135
62,135
63,135
64,135
65,136
66,136
67,135
68,135
69,135
70,136
71,135
72,136
73,136
74,135
75,137
76,135
77,135
78,134
79,136
80,135
81,135
82,135
83,136
84,136
85,136
86,136
87,136
88,136
89,135
90,136
91,136
92,136
93,136
94,135
95,136
96,136
97,136
98,135
99,135
100,135
101,136
102,136
103,136
104,135
105,135
106,136
107,136
108,136
109,136
110,136
111,135
112,135
113,136
114,136
115,137
116,136
117,136
118,136
119,135
120,137
121,136
122,136
123,135
124,135
125,136
126,135
127,135
128,135
129,136
130,137
131,135
132,136
133,136
134,136
135,136
136,136
137,135
138,137
139,136
140,135
141,135
142,136
143,137
144,135
145,136
146,136
147,136
148,136
149,136
150,135
151,135
152,136
153,136
154,135
155,136
156,135
157,136
158,136
159,136
160,135
161,136
162,136
163,136
164,135
165,135
166,135
167,136
168,135
169,136
170,136
171,136
172,136
173,136
174,136
175,135
176,135
177,136
178,136
179,136
180,135
181,136
182,136
183,137
184,136
185,135
186,136
187,136
188,135
189,136
190,135
191,135
192,136
193,137
194,136
195,136
196,135
197,136
198,136
199,136
200,135
201,136
202,136
203,136
204,136
205,136
206,135
207,136
208,136
209,136
210,135
211,137
212,136
213,136
214,136
215,135
216,136
217,136
218,136
219,135
220,135
221,136
222,136
223,136
224,136
225,136
226,136
227,139
228,141
229,141
230,141
231,141
232,143
233,143
234,143
235,143
236,144
237,144
238,144
239,143
240,141
241,139
242,139
243,138
244,137
245,136
246,136
247,135
248,135
249,136
250,135
251,135
252,135
253,135
254,133
255,133
256,131
257,129
258,129
259,128
260,127
261,129
262,131
263,133
264,134
265,136
266,136
267,135
268,135
269,134
270,132
271,128
272,125
273,123
274,121
275,121
276,124
277,127
278,131
279,137
280,136
281,140
282,142
283,144
284,142
285,141
286,139
287,136
288,133
289,132
290,133
291,135
292,138
293,143
294,149
295,155
296,160
297,166
298,171
299,178
300,187
301,195
302,205
303,214
304,222
305,233
306,240
307,251
308,262
309,275
310,288
311,303
312,316
313,330
314,341
315,351
316,360
317,369
318,378
319,386
320,397
321,408
322,420
323,431
324,443
325,455
326,464
327,471
328,474
329,476
330,476
331,476
332,479
333,481
334,487
335,495
336,505
337,517
338,528
339,538
340,545
341,555
342,562
343,567
344,570
345,569
346,568
347,567
348,567
349,570
350,577
351,585
352,596
353,606
354,616
355,624
356,631
357,634
358,634
359,636
360,635
361,633
362,631
363,632
364,635
365,638
366,643
367,647
368,649
369,651
370,652
371,655
372,656
373,658
374,658
375,658
376,656
377,656
378,656
379,656
380,656
381,656
382,656
383,654
384,655
385,653
386,652
387,650
388,651
389,651
390,653
391,655
392,656
393,659
394,660
395,662
396,663
397,663
398,663
399,663
400,663
401,661
402,661
403,660
404,660
405,660
406,659
407,660
408,659
409,659
410,659
411,659
412,659
413,658
414,659
415,660
416,659
417,660
418,660
419,662
420,662
421,663
422,664
423,663
424,661
425,660
426,659
427,657
428,657
429,657
430,657
431,659
432,660
433,662
434,663
435,663
436,663
437,663
438,661
439,662
440,660
441,660
442,658
443,658
444,659
445,658
446,659
447,659
448,661
449,660
450,661
451,660
452,661
453,660
454,659
455,660
456,661
457,662
458,662
459,662
460,661
461,660
462,657
463,658
464,658
465,657
466,659
467,659
468,661
469,660
470,662
471,662
472,662
473,662
474,663
475,660
476,661
477,660
478,659
479,659
480,659
481,657
482,658
483,661
484,661
485,662
486,662
487,661
488,661
489,661
490,661
491,660
492,661
493,661
494,660
495,661
496,659
497,659
498,660
499,659
500,659
501,660
502,659
503,660
504,659
505,659
506,660
507,661
508,662
509,661
510,662
511,661
512,660
513,660
514,659
515,658
516,658
517,658
518,658
519,660
520,660
521,660
522,660
523,661
524,661
525,659
526,661
527,659
528,659
529,659
530,659
531,658
532,659
533,659
534,659
535,660
536,659
537,659
538,660
539,659
540,658
541,658
542,658
543,660
544,660
545,661
546,660
547,660
548,659
549,659
550,659
551,657
552,659
553,657
554,658
555,659
556,659
557,659
558,660
559,660
560,660
561,661
562,661
563,660
564,658
565,659
566,658
567,657
568,658
569,658
570,659
571,659
572,659
573,659
574,659
575,659
576,659
577,660
578,660
579,658
580,659
581,660
582,659
583,659
584,659
585,659
586,660
587,660
588,658
589,658
590,658
591,659
592,658
593,659
594,658
595,659
596,662
597,661
598,660
599,660
600,660
601,659
602,659
603,657
604,657
605,658
606,658
607,658
608,659
609,659
610,659
611,660
612,661
613,661
614,660
615,659
616,660
617,659
618,658
619,659
620,658
621,659
622,659
623,659
624,658
625,659
626,659
627,659
628,658
629,659
630,659
631,659
632,660
633,660
634,660
635,661
636,660
637,658
638,660
639,659
640,659
641,658
642,657
643,657
644,658
645,659
646,659
647,660
648,660
649,661
650,660
651,660
652,660
653,659
654,658
655,658
656,659
657,659
658,658
659,659
660,660
661,660
662,659
663,660
664,660
665,659
666,659
667,658
668,660
669,659
670,660
671,659
672,660
673,659
674,660
675,660
676,659
677,659
678,658
679,658
680,657
681,658
682,659
683,660
684,661
685,660
686,661
687,661
688,662
689,659
690,660
691,659
692,658
693,658
694,658
695,658
696,658
697,660
698,660
699,659
700,660
701,659
702,660
703,659
704,659
705,660
706,660
707,660
708,659
709,659
710,660
711,660
712,659
713,660
714,660
715,659
716,659
717,658
718,659
719,660
720,660
721,660
722,661
723,662
724,660
725,660
726,660
727,659
728,659
729,659
730,658
731,658
732,659
733,659
734,660
735,661
736,660
737,660
738,660
739,660
740,659
741,659
742,659
743,659
744,658
745,658
746,660
747,660
748,659
749,659
750,660
751,660
752,659
753,659
754,659
755,659
756,659
757,659
758,660
759,661
760,660
761,660
762,661
763,659
764,660
765,660
766,659
767,659
768,659
769,659
770,659
771,660
772,659
773,661
774,660
775,660
776,661
777,659
778,659
779,659
780,659
781,658
782,659
783,659
784,659
785,660
786,660
787,660
788,660
789,661
790,660
791,660
792,660
793,660
794,660
795,659
796,660
797,660
798,661
799,660
800,659
801,659
802,659
803,659
804,659
805,660
806,660
807,660
808,659
809,660
810,661
811,660
812,660
813,659
814,660
815,659
816,659
817,659
818,658
819,659
820,660
821,660
822,660
823,659
824,660
825,662
826,659
827,660
828,660
829,659
830,659
831,659
832,659
833,659
834,660
835,661
836,660
837,660
838,660
839,660
840,660
841,660
842,659
843,660
844,660
845,659
846,661
847,660
848,660
849,660
850,660
851,660
852,659
853,659
854,659
855,659
856,660
857,658
858,659
859,660
860,660
861,660
862,660
863,661
864,662
865,660
866,660
867,659
868,660
869,659
870,659
871,659
872,660
873,659
874,660
875,661
876,660
877,659
878,660
879,659
880,659
881,660
882,660
883,659
884,660
885,660
886,660
887,659
888,659
889,659
890,659
891,660
892,659
893,660
894,659
895,658
896,660
897,660
898,661
899,660
900,659
901,660
902,661
903,659
904,660
905,659
906,659
907,659
908,660
909,660
910,659
911,659
912,661
913,660
914,660
915,660
916,660
917,658
918,659
919,660
920,660
921,659
922,660
923,659
924,660
925,660
926,660
927,661
928,660
929,659
930,659
931,657
932,660
933,659
934,660
935,660
936,661
937,660
938,659
939,660
940,660
941,658
942,659
943,658
944,659
945,659
946,660
947,659
948,660
949,660
950,660
951,660
952,660
953,660
954,660
955,660
956,659
957,659
958,660
959,660
960,659
961,660
962,661
963,660
964,659
965,660
966,660
967,659
968,660
969,660
970,659
971,659
972,660
973,660
974,660
975,660
976,660
977,660
978,660
979,660
980,660
981,660
982,660
983,660
984,658
985,660
986,660
987,660
988,660
989,660
990,660
991,660
992,660
993,659
994,660
995,660
996,659
997,658
998,660
999,660
1000,661
