,0
799,519
800,521
801,523
802,525
803,526
804,524
805,523
806,520
807,517
808,517
809,518
810,518
811,519
812,522
813,523
814,525
815,525
816,523
817,522
818,519
819,518
820,516
821,518
822,520
823,522
824,524
825,526
826,524
827,522
828,521
829,518
830,517
831,516
832,518
833,519
834,522
835,524
836,524
837,524
838,523
839,522
840,519
841,518
842,517
843,517
844,520
845,521
846,523
847,524
848,524
849,522
850,522
851,520
852,516
853,517
854,518
855,519
856,521
857,523
858,523
859,524
860,524
861,522
862,519
863,518
864,517
865,517
866,518
867,520
868,522
869,525
870,525
871,523
872,521
873,520
874,517
875,516
876,516
877,517
878,521
879,521
880,523
881,524
882,524
883,523
884,519
885,518
886,517
887,517
888,518
889,519
890,522
891,523
892,524
893,523
894,522
895,521
896,518
897,517
898,516
899,518
900,519
901,521
902,523
903,524
904,523
905,522
906,520
907,519
908,517
909,517
910,518
911,519
912,522
913,522
914,524
915,524
916,523
917,521
918,518
919,517
920,516
921,516
922,518
923,520
924,524
925,524
926,523
927,523
928,522
929,520
930,518
931,517
932,516
933,517
934,520
935,521
936,524
937,523
938,521
939,520
940,518
941,517
942,516
943,516
944,517
945,519
946,522
947,523
948,523
949,523
950,522
951,519
952,518
953,516
954,517
955,518
956,520
957,523
958,524
959,523
960,523
961,521
962,520
963,518
964,516
965,517
966,516
967,519
968,521
969,523
970,523
971,523
972,522
973,519
974,518
975,517
976,516
977,518
978,519
979,523
980,523
981,524
982,523
983,521
984,519
985,518
986,516
987,517
988,517
989,518
990,521
991,523
992,524
993,524
994,522
995,521
996,518
997,516
998,516
999,517
1000,519
